id,url,contact_city,contact_state,cleanLoc,fullDes,manualLoc
44846248,https://www.petfinder.com/dog/sophie-44846248/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Sophie is a sweet lovable girl, who is great in a house with other dogs and children. This pup came from a shelter in San Antonio, where she was pulled from a high kill shelter’s euthanasia room. She has been amazing in a foster home, knows basic commands, and is house trained. Sophie's breed is known to be a more excitable dog, who needs to get their energy out. She is very playful and needs to be taken on walks and will love to have fun with her new family! Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!",
44846229,https://www.petfinder.com/dog/theodore-44846229/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Theodore is a sweet lovable boy, who is great in a house with other dogs, but he would prefer only adults as adopters. This pup came from a shelter in San Antonio, where he was pulled from a high kill shelter’s euthanasia room. He has been amazing in a foster home, knows basic commands, and is house trained. Theodore is a more chill relaxed dog, so he loves his snuggles. Theodore is a severe heart worm survivor and is on meds for life, but other than taking his medicine, he is healthy! Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions! Please give us 24-48 hours to respond to you!",
44846189,https://www.petfinder.com/dog/khloe-44846189/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Khloe is a sweet lovable girl, who is great in a house with other dogs and children. This pup came from a shelter in San Antonio, where she was pulled from a high kill shelter’s euthanasia room. Khloe has been amazing in a foster home, knows basic commands, and is house trained. Khloe's breed is known to be a more excitable dog, who needs to get their energy out. She is very playful and needs to be taken on walks and will love to have fun with her new family! Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!",
44845585,https://www.petfinder.com/dog/boomer-44845585/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Boomer is a sweet lovable boy, who is great in a house with other dogs and children. This pup came from a shelter in San Antonio, where he was pulled from a high kill shelter’s euthanasia room. Boomer has been amazing in a foster home, knows basic commands, and is house trained. Boomer's breed is known to be a more excitable dog, who needs to get their energy out. He is very playful and needs to be taken on walks and will love to have fun with his new family!Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!",
44845504,https://www.petfinder.com/dog/finley-44845504/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Finley is a sweet lovable boy, who is great in a house with other dogs and children. This pup came from a shelter in San Antonio, where he was pulled from a high kill shelter’s euthanasia room. Finley has been amazing in a foster home, knows basic commands, and is house trained. Finley's breed is known to be a more excitable dog, who needs to get their energy out. He is very playful and needs to be taken on walks and will love to have fun with his new family! Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!",
44845457,https://www.petfinder.com/dog/shadow-44845457/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Shadow is a sweet lovable girl, who is great in a house with other dogs and children. She needs a good introduction with other dogs before she becomes attached at the hip with them.  She's a little shy at first, but once she gets to know you, you become her best friend. This pup came from a shelter in San Antonio, where she was pulled from a high kill shelter’s euthanasia room. Shadow has been amazing in a foster home, knows basic commands, and is house trained. Shadow's breed is known to be a more excitable dog, who needs to get their energy out. She is a lower energy pup, however, she does love her walks. Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!",
44845446,https://www.petfinder.com/dog/nymeria-44845446/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Nymeria is a sweet lovable girl, who is great in a house with other dogs and children. This pup came from a shelter in San Antonio, where she was pulled from a high kill shelter’s euthanasia room. Nymeria is coming fresh from the shelter and are very smart, so she’ll catch onto basic training, house training, and how to be a dog in a home. Nymeria's breed is known to be a more excitable dog, who needs to get their energy out. She is very playful and needs to be taken on walks and will love to have fun with her new family. Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!",
44808271,https://www.petfinder.com/dog/keeley-44808271/co/frisco/summit-county-animal-shelter-co120/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Frisco,Colorado,Texas,"Woof, hi there my name is Keeley I am a 3 year old, 40 pound female Australian Kelpie mix. I was a transfer from Pampa, Texas and am now here looking for a loving home. I would do well in a home with cats, dogs and children. I am a fun loving lively girl who loves to explore and go on new adventures. Come meet me at the shelter today and I will give you lots of kisses.",
44677619,https://www.petfinder.com/dog/nellie-44677619/co/frisco/summit-county-animal-shelter-co120/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Frisco,Colorado,Texas,"Hello, my name is Nellie I am a 4 year old Chihuahua Dachshund mix weighing about 12 pounds. I was brought to the shelter as a transfer from Pampa, TX. I am a little reserved and nervous around new situations but, if you move slow with me and take your time I am just a ball of joy to be around. I am still working on my leash skills and learning how to not be scared of the world I am just a shy timid girl. I do like dogs and cats but, it does take me some time to warm up to them. I can't wait to spend time with you!",
44510839,https://www.petfinder.com/dog/miles-44510839/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Miles is a sweet lovable boy, who is great in a house with other dogs and children. This pup came from a shelter in San Antonio, where he was pulled from a high kill shelter’s euthanasia room. He is coming fresh from the shelter and are very smart, so he’ll catch onto basic training, house training, and how to be a dog in a home. Miles’s breed is known to be a more excitable dog, who needs to get their energy out. He is very playful and needs to be taken on walks and will love to have fun with his new family!  Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!",
44487137,https://www.petfinder.com/dog/bucky-44487137/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Bucky is a sweet lovable boy , who is great in a house with other dogs and children. However, he would be best in a house with older children (age 13 and up). This pup came from a shelter in San Antonio, where he was pulled from a high kill shelter’s euthanasia room. He has been amazing in a foster home, knows basic commands, and is house trained. Bucky’s breed is known to be a more excitable dog, who needs to get their energy out. He is very playful and needs to be taken on walks and will love to have fun with his new family! Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions! Please give us 24-48 hours to respond to you!",
44487101,https://www.petfinder.com/dog/stitch-44487101/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Stitch is a sweet lovable boy that loves people, however, he would be best if there weren’t children or other dogs.  This pup came from a shelter in San Antonio, where he was pulled from a high kill shelter’s euthanasia room. He has been amazing in a foster home, knows basic commands, and is house trained. Stitch’s breed is known to be a more excitable dog, who needs to get their energy out. He is very playful and needs to be taken on walks and will love to have fun with his new family! Stitch is also currently being trained as an emotional therapy dog by his foster. Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!",
44487075,https://www.petfinder.com/dog/titan-44487075/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Titan is a sweet lovable boy, who is great in a house with other dogs and children. However, he would be best with a submissive dog! This pup came from a shelter in San Antonio, where he was pulled from a high kill shelter’s euthanasia room. He has been amazing in a foster home, knows basic commands, and is house trained. Titan’s breed is known to be a more excitable dog, who needs to get their energy out. He is very playful and needs to be taken on walks and will love to have fun with his new family! Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions!  Please give us 24-48 hours to respond to you!",
44486838,https://www.petfinder.com/dog/missy-44486838/co/denver/red-fern-animal-rescue-co498/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Missy is a sweet lovable girl, who is great in a house with children, however she would be better as an only dog. This pup came from a shelter in San Antonio, where she was pulled from a high kill shelter’s euthanasia room. Missy has been amazing in a foster home, knows basic commands, and is house trained. Her breed is known to be a more excitable dog, who needs to get their energy out. Missy is very playful and needs to be taken on walks and will love to have fun with her new family! Go to our website (redfernanimalrescue.org) and fill out an application if you are interested or contact us on our website if you have any questions! Please give us 24-48 hours to respond to you!",
44482621,https://www.petfinder.com/dog/minnie-44482621/co/littleton/vintage-dog-rescue-co173/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Littleton,Colorado,Texas,"Minnie came all the way from Texas to find a great home in Colorado. She is a tiny owner surrendered terrier mix weighing in at about 8 pounds. We think that she is about 10 years old, but she's quite frisky and nimble. When she came into rescue her skin was in terrible shape. We don't know whether it was the result of a bad diet, a serious flea allergy, or a bacterial infection. She lost a lot of the hair on her body. While her skin is clear now, we don’t know if her fur will grow back or if she will stay nekked!  She really doesn't seem to care, and she is not scratchy. She enjoys being with her foster siblings in their fenced-in backyard, and would probably prefer a home with a canine companion.Minnie is spayed, she is up to date on her vaccinations (rabies, distemper and kennel cough), vet checked, heartworm tested negative and on preventative while in rescue, and microchipped. She also had a dental while in rescue. If you would like to meet Minnie, go to www.cominischnauzerrescue.com and complete the on-line adoption application. We suggest that you print a copy of the application before you hit the \""submit\"" button, just in case! We will give you a call to set up a time to bring little Minnie for a visit.",
44451088,https://www.petfinder.com/dog/jacky-44451088/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Littleton,Colorado,Texas,"Do you like to snuggle while binge watching your favorite show ? How about hiking or going for long walks ? Can you throw a ball ? Yes, Yes & YES !!! Wow I am excited cause these are my favorite things.My name is Jacky& I am originally from Texas, so I love the sun. They say I am a Beagle/Puggle mix but some people think I have some boxer mixed in there too. But I don't care what you are as long as you treat me well & love me.Sometimes I make mistakes & I am learning. It is best if you leave an old slipper/shoe out when you leave for a few hours & don't crate me. I just like to have something that smells like you. If you take the time to teach me right from wrong I will love you more than words can express, my kisses might tell you how much I LOVE YOU !!I did spend some time wondering on the streets before coming to 2BABR so when it's feeding time I get really excited, I'll even do a dance for you. My foster got me a maze bowl which helps me slow down when eating so I don't get indigestion. Do they make those bowls for humans ? if so you humans may need it too. But I am not judging.I am with another dog right now & we get along. If I had my say I'd like to be with a younger dog... she is 16 yrs old & doesn't want to play with me. Luckily I get to play with my foster & do well independently.Thank you for taking the time to read about me. Maybe if you'd like to meet for a walk someone could help us arrange that ;)Adoption fee includes the following: Spay/Neuter Rabies Vaccination Distemper / Parvo Vaccines (includes series of 3 for puppies) Bordetella Microchip with prepaid lifetime registration Deworming",
43970972,https://www.petfinder.com/dog/boots-43970972/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Littleton,Colorado,Texas,"This Boots is made for adoptingAnd that's just what you'll doOne of these days this BootsIs gonna walk on home with youMeet Boots, a gorgeous and sweet 7-year-old lab mix just arrived from Texas and ready to find his forever family here in beautiful Colorado! Boots has very soulful eyes like he has something to say to you. If he could talk, he'd probably ask you where you were going and what you were doing because he genuinely wants to be by your side participating in whatever you are doing. He is very chill and relaxed and as such would make for the perfect family dog. Boots has a warm personality, which will come in handy while snuggling on the couch during those chilly Colorado evenings. Boots is good with smaller dogs, but gets nervous around larger dogs, so we wouldn't recommend a home with dogs of larger size. Heloves all people, including children. Boots is preparing to complete heartworm treatment at the full expense of the rescue, and he will require monthly heartworm preventative for the remainder of his life (nominal cost)but don't let this dissuade you from meeting this rescue treasure. Please complete a brief online application to meet this wonderful guy and Boots can get to walkinon out of here and into his forever home with you.Adoption fee includes the following: Spay/Neuter Rabies Vaccination Distemper / Parvo Vaccines (includes series of 3 for puppies) Bordetella Microchip with prepaid lifetime registration Deworming",
42756805,https://www.petfinder.com/dog/toby-42756805/co/boulder/sunshine-canyon-dog-rescue-co455/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boulder,Colorado,Texas,"Meet Toby! Toby has been with our rescue for over a year now. Toby is originally from Texas and has been through so much. Toby likes going on walks and hikes and loves playing fetch. He is a smart, loving boy who has had a hard past. We are hoping that someone will see the light in his eyes and give him a chance.A few months ago Toby went through a board and train program to overcome/learn new ways to manage his fear. He has learned so much and we are so grateful for their knowledge and time. Toby can be fearful of new people and is selective of the dogs he likes. It is possible that he could live in house with another dog but it would have to be the right personality match. Because we have invested so much into Toby's growth it is imperative that his foster or adopter be on board with continuing this work, or he might need to redo the board and train program. Toby's adopters will have the support of these trainers for the rest of his life. His adopters will also be required to meet with his trainers to ensure success of adoption. We will never give up on Toby but truly hope that he finds a home soon. While Toby is getting continued training, care, play time & love a boarding facility is not the forever situation we want for him or that he deserves. Can't adopt or foster Toby? Would you consider liking, sharing this or even donating to his care? Toby's weekly bill is around $150. Thank you!",
42031223,https://www.petfinder.com/dog/diamond-42031223/co/lafayette/mother-gaia-animal-rescue-co457/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Lafayette,Colorado,Texas,"This angel is around 4 years old. She was taken from her new puppies and put in a shelter in Texas. Her owners decided not to get her out, so we pulled her and want to give her a new life in Colorado. She's spayed, up to date on vaccines, microchipped, and unfortunately, but notsurprising, is heartworm positive. She is light, so she just needs some exercise restriction and heartworm prevention every month. She can be retested in a fewmonths and begin normal exercise. She loves to play fetch!! She currently lives with 2 small, older dogs. She seems to have some prey drive for kitties, so no cats in the home. She has been around dogs her size, sometimes she's selective. She's very athletic and energetic, but also very snuggly and can be a couch potato with you when it's time to relax.She is good with other dogs, even small. She likes to play with them. She walks great on the leash and rides well in the car. She's doing good with kennel training and house training. She's good with kids and is very affectionate.Over all she is a wonderful dog inside and out. She's calm, but can be energetic and playful, smart, responsive, friendly and loving. Her adoption fee is $200.",
41933242,https://www.petfinder.com/dog/squishy-41933242/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Denver,Colorado,Texas,"Squishy here! They call me that because, well? I’m squishy! I’m a 4 year old boxer/bulldog mix. I’ve got a big, squishy head, full of adorable bulldog wrinkles situated atop a sleek and lean boxer body. I’m pretty good looking, if I do say so myself! I came to Ho-Bo Care from Texas, but after only a short while, I know Colorado is the place for me. I LOVE (like really love) snow! I’ll roll in it and smoosh my face into big piles of snow to see what smells lurk beneath. When I lift my face up, I’m covered in it! My people think it’s so funny! I’m very affectionate with all the people I meet and really, there’s no one I consider a stranger! Without hesitation I will shower you with my love – including some big slobbery kisses! I know my basic commands and walk well on a leash… but watch out….SQUIRREL! I can occasionally get distracted and need to be reminded to walk nice ? If you’re interested in meeting me and going on all sorts of Colorado adventures, please fill out an application! PLEASE READ BELOW PRIOR TO EMAILING IN!If you are interested in adopting this dog or any others, please go to www.hobocare.org to review our home requirements and fill out an application. Please do not email and ask for more information on how to adopt, all the information is already available online. The information you see here is all that is currently available about this dog. No boxers are adopted without a completed application and home check. Our adoption fee is a minimum of $250.00.",
45104125,https://www.petfinder.com/dog/ava-45104125/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.Meet Ava! Ava is a gorgeous pit mix puppy who was born in April 2019 and comes to rescue from Texas. Poor Ava has only known a life of suffering and neglect so far and when we got to her she was in terrible shape. Her hair was almost completely gone and her skin raw, scabby, and infected. We got her immediately to our vet partner and she will now get all the medical care she needs. She is already looking and feeling so much better and soon she will be back to healthy, happy, and ready to join an amazing forever home! Ava deserves so much more than the hand she’s been dealt so far and we can’t wait to see her thriving and loved unconditionally in her new home. She is going to be an absolutely stunning girl once all her hair fills back in. Even now you can see what a beautiful brindle coat is just waiting to grow and shine through as she continues to heal! She is the sweetest girl and is full of puppy kisses and cuddles. She is wonderful with of all ages, other dogs, and will be spayed and up to date on vaccines prior to placement. If you are looking to add an adorable, playful, loving pup to your family, look no further and fill out an adoption application for Ava here! Http://www.rescuedogsrocknyc.org",
45084638,https://www.petfinder.com/dog/jean-45084638/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.This gorgeous husky pup is Jean! Jean was born in March 2019 and comes to rescue from Texas. She was found abandoned with her sister Jane, left alone to fend for themselves on the harsh Texas streets. These girls were in rough shape when we got to them and we are so happy that now they are safe and on their way to the best new lives! Jeans fur was patchy, her skin raw and infected, and she had entropian in her right eye. She will get all the medical care she needs with our vet partner and very soon she will be ready to join her new forever family. We can’t wait to see this adorable girl finally loved and adored. She is so stunning and has the sweetest puppy personality! She is wonderful with people of all ages, other dogs, and will be spayed and up to date on vaccines prior to placement. If you would like to be the one that gets to give Jean the happy life that she is so deserving of, please fill out an adoption application for her here! Http://www.rescuedogsrocknyc.org",
45084639,https://www.petfinder.com/dog/jane-45084639/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.This stunning husky pup is Jane! Jane was born in March 2019 and comes to rescue from Texas. She was found abandoned with her sister Jean, left alone to fend for themselves on the harsh Texas streets. These girls were in rough shape when we got to them and we are so happy that now they are safe and on their way to the best new lives! Janes fur was patchy and her skin raw and infected. She will get all the medical care she needs with our vet partner and very soon she will be back to healthy, happy, and ready to join her new forever family. We can’t wait to see this adorable girl finally loved and adored. She is absolutely gorgeous and has the sweetest puppy personality! She is wonderful with people of all ages, other dogs, and will be spayed and up to date on vaccines prior to placement. If you would like to be the one that gets to give Jane the happy life that she is so deserving of, please fill out an adoption application for her here! Http://www.rescuedogsrocknyc.org",
45084640,https://www.petfinder.com/dog/tasha-tx-45084640/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.Beautiful Tasha is a 3 year old Boxer mix who weighs 35 pounds and comes to rescue from Texas. This poor girl was living outside with another chained dog in hazardous conditions and was severely injured with no one in sight that had any regard for her well being. Thank goodness we were alerted to this situation and were able to get Tasha to safety. We took her immediately to our vet partner where it was determined that she had a broken pelvis and needs FHO surgery on her leg/hip. This girl is in the best hands now and we will have her feeling so much better very soon! What she really needs now is someone special waiting to give her the home of her Dreams when she’s ready! She is an absolute sweetheart and even in her injured state was so friendly and it was easy to see the appreciation she had for her rescuers. Tasha is undoubtedly going to make such a loyal and loving companion. She is wonderful with people of all ages, other dogs, and will be spayed and up to date on vaccines prior to placement in her forever home. If you would like to be the lucky one that gets to make this gorgeous girl the newest member of your family, please fill out an adoption application for Tasha (TX) here! Http://www.rescuedogsrocknyc.org",
45084641,https://www.petfinder.com/dog/nikki-45084641/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.This precious girl is Nikki! Nikki is an 11 year old Chihuahua who weighs 3 pounds and comes to rescue from Texas. This poor sweet girl was discarded like trash and left to fend for herself alone on the harsh Texas streets. She finally landed herself infront of a store where eventually some concerned humans alerted us to her situation. It is so sad and clear to see the years of suffering and neglect that Nikki has had to endure. She is vision impaired, was covered in fleas, was so very skinny, and her nails looked like they had never once been cut in her whole 11 years. We have now made a promise to Nikki to find her the most amazing new life and we can’t wait to find the lucky person that will unconditionally love, spoil, and adore Nikki for the rest of her days! She will get all the medical treatment she needs and will be feeling better very soon! Now all she needs is her special someone to see her, fall in love, and give her the brightest future imaginable! Nikki is irresistibly cute and such a tiny little love bug. She is friendly with people of all ages, other dogs, and is just so happy that she is finally being taken care of. She will be spayed and up to date on vaccines prior to placement in her forever home. If you would like to make this tiny angel the newest addition to your heart and home, please fill out an adoption application for Nikki here! Http://www.rescuedogsrocknyc.org",
45077598,https://www.petfinder.com/dog/maple-45077598/ri/west-warwick/southpaws-express-ri117/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,West Warwick,Rhode Island,Texas,"Maple has recently arrived to RI looking for her forever home and is a gem! Pulled from a high intake facility in Houston, we are not sure what she is....mystery mutt, lol....but an adorable brown scruffy, small but also leggy, and racy in build. She is an incredibly sweet girl with a gentle manner who aims to please and for a puppy is quite easygoing :) She has been fostered alongside kids, cats and dogs and does very well :) Spayed and ready to go! Applications are available on our southpawsexpress.org website or via contacting Lucy at maramuser@gmail.com. Her adoption fee is $450.",
45076635,https://www.petfinder.com/dog/hope-45076635/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.This little doll face is Hope! Hope is just the cutest Pit Mix pup who was born in April 2019 and comes to rescue from Texas. This angel baby has only known a life of suffering and neglect and we promised her the most amazing new future now that she is safe and a rescue dogs rock girl! Hope was surrendered to us by her “owner” in a horrific condition. She had been starved near death and was so very emaciated. It was clear that no one ever loved or cared for her. She is the epitome of sweetness, precious as can be, and deserves so much better than the way her life started. Could you be the very special someone that can give Hope the most amazing new life?! She will make the perfect playmate and cuddle companion! She is wonderful with people of all ages, other dogs, and will be spayed and up to date on vaccines (age appropriate) prior to placement in her forever home. If you are ready to make this princess the newest addition to your heart and home, please fill out an adoption application for Hope here! Http://www.rescuedogsrocknyc.org",
45076636,https://www.petfinder.com/dog/sonny-tx-45076636/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.Meet Sonny (TX)! Sonny is a 4 year old Chihuahua mix who weighs 8 pounds and comes to rescue from Texas. When we got to Sonny he was in bad shape and had been the victim of what we are thinking was a dog attack. He had some severe puncture wounds on his back and we got him immediately to our vet partner where he got all the medical care he needed. Sonny is now doing great and it’s time for him to find a home to call his very own! He is such a sweet and adorable little guy who will make such a wonderful addition to any home. He is friendly with people of all ages and other dogs! He will be neutered and up to date on vaccines prior to placement in his forever home. Sonny has been through so much and we can’t wait to see him finally loved and adored unconditionally. If you would like to be the one that gets to give this precious peanut the amazing new life he deserves, please fill out an adoption application for Sonny (TX) here! Http://www.rescuedogsrocknyc.org",
45076637,https://www.petfinder.com/dog/dante-tx-45076637/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.This handsome boy is Dante (TX). Dante is a 1.5 year old Great Pyrenees/Retriever Mix who comes to rescue from Texas. Dante has not had a very good life so far and when we got to him he was in bad shape. His white fluffy coat was mostly gone and his skin raw and infected. He was so very emaciated and it was clear to see this poor guy had only known suffering and neglect for quite some time. Don’t worry though because Dante is getting all fixed up with our vet partner and he is already looking and feeling so much better! All he needs now is an adoring adopter who can finally show him the meaning of unconditional love. Could that be you?! It is easy to fall for Dante’s sweet face and friendly demeanor. He is wonderful with people of all ages, other dogs, and will be neutered and up to date on vaccines prior to placement in his forever home. If you would like to make this stunning boy the newest member of your family and love of your life, please fill out an application for Dante (TX) here! Http://www.rescuedogsrocknyc.org",
45076638,https://www.petfinder.com/dog/damian-45076638/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.This handsome boy is Damian! Damian is a Lab/Pit Mix pup who was born in March 2019 and comes to rescue from Texas. Damian was hit by a car and left to fend for himself all alone and severely injured. Thank goodness we were alerted to his situation and rushed him immediately to our vet partner. Damian had two broken elbows and he will now get all the care he needs to get him back to healthy and happy as soon as possible. Very soon Damian will be ready to go to his new forever home and we would love to have someone special waiting for him! He is ridiculously adorable and super sweet to boot. Despite everything he has been through he remains so loving and eager to spread his sweetness to everyone he meets. He is friendly with people of all ages, other dogs, and will be neutered and up to date on vaccines prior to placement in his forever home. If you would like to be the one that gets to give Damian his happy ever after, please fill out an adoption application for him here! Http://www.rescuedogsrocknyc.org",
45048516,https://www.petfinder.com/dog/vinny-45048516/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.Meet Vinny! This handsome pup is a Lab mix boy who was born in February 2019 and comes to rescue from Texas. Poor Vinny hasn’t had a great start to his life and now we need to find him the most amazing new forever home! It’s time for Vinny to finally know the meaning of unconditional love and be able to be adored in a home of his very own. Vinny is all things good about a puppy. He will easily win over your heart with his charming personality and stunning good looks! He is happy, playful, and friendly with people of all ages and other dogs. After a good play session who wouldn’t want to snuggle up to puppy kisses and cuddles with this stud?! Vinny will be neutered and up to date on vaccines prior to placement. If you would like to make Vinny the newest member of your family and love of your life, please fill out an adoption application for him here! Http://www.rescuedogsrocknyc.org",
45048517,https://www.petfinder.com/dog/vicki-45048517/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.Little miss Vicki is a Terrier mix pup who was born in March 2019 and comes to rescue from Texas. This adorable girl hasn’t had the best start to her life and now we can’t wait to find the special person who can give her the amazing new life she deserves! Vicki is so stinking cute and is just a happy little princess! She is playful and friendly with people of all ages and other dogs. She will be spayed and up to date on vaccines prior to placement in her forever home. If you are looking for a fluffy love bug to fill your days with the sweetest puppy kisses and snuggles, look no further and fill out an adoption application for Vicki here! Http://www.rescuedogsrocknyc.org",
45048518,https://www.petfinder.com/dog/zabella-45048518/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.Beautiful Zabella is a Hound mix puppy who was born in April 2019 and comes to rescue from Texas. This girl is absolutely gorgeous and is ready and waiting to find a family to call her own! It is easy to fall for this girl with her stunning coloring and big floppy ears! She is friendly and playful with people of all ages and other dogs. Zabella will be spayed and up to date on vaccines (age appropriate) prior to placement. If you would like to make this precious pup the newest addition to your heart and home, please fill out an adoption application for her here! Http://www.rescuedogsrocknyc.org",
45048519,https://www.petfinder.com/dog/zadie-45048519/ny/new-york/rescue-dogs-rock-nyc-ny1274/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Texas,"You can fill out an adoption application online on our official website.Meet Zadie! Zadie is an adorable Hound mix pup who was born in April 2019 and comes to rescue from Texas. She is puppy perfection and will easily steal your heart with her playful puppy energy and sweet kisses! Zadie is not only a very friendly girl, but just look at how stunning she is with her Black and Tan coloring and big ol floppy ears! She is wonderful with people of all ages, other dogs, and will make a loyal and loving companion. She will be spayed and up to date on vaccines prior to placement in her forever home. If you would like to adopt this gorgeous pup, please fill out an application for Zadie here! Http://www.rescuedogsrocknyc.org",
